Date,Item,Material,Supplier,Cost Price,Sale Price,Quantity_Sold,Stock_Level,Fabric_Category
2018-10-06,Cotton saree,Wool,Vasanth textiles,186.85,248.13,320,55,Workwear
2016-09-13,Lungi,Polyester,Shree fabrics,601.91,689.81,175,87,Workwear
2018-12-10,Saree,Silk,Shree Ram textiles,448.74,518.66,393,90,Casual
2017-04-23,Blouse piece,Cotton,Vasanth textiles,208.61,240.95,385,63,Seasonal
2019-08-24,Pants,Cotton,Vasanth textiles,230.51,285.89,17,85,Casual
2021-10-06,Blouse piece,Linen,Shree Ram textiles,674.63,858.23,86,136,Workwear
2021-06-22,Cotton saree,Cotton,Vasanth textiles,550.08,758.3,137,184,Festive
2017-08-09,Pants,Polyester,Shree fabrics,335.43,492.36,58,90,Casual
2016-11-05,Blouse piece,Wool,Shree fabrics,581.28,716.9,340,123,Casual
2019-10-23,Blouse piece,Wool,Emco textiles,757.91,1114.99,420,82,Casual
2022-04-10,Lungi,Cotton,Emco textiles,239.72,334.85,141,67,Seasonal
2021-05-10,Cotton saree,Polyester,Sri Lakshmi silks,745.22,1070.8,166,18,Festive
2017-03-10,Churidhar,Cotton,Shree Ram textiles,691.96,866.64,149,70,Casual
2020-03-06,Blouse piece,Cotton,Shree fabrics,482.07,613.05,260,92,Formal
2016-11-09,Blouse piece,Silk,Emco textiles,832.44,1114.94,354,138,Workwear
2020-10-23,Lungi,Wool,Shree fabrics,271.7,334.99,238,103,Festive
2018-11-02,Churidhar,Linen,Sri Lakshmi silks,258.07,292.17,250,82,Festive
2018-05-09,Shirt,Wool,Shree fabrics,632.76,896.69,320,1,Formal
2017-08-18,Shirt,Wool,Shree fabrics,72.09,97.85,160,128,Formal
2016-11-15,Cotton saree,Polyester,Vasanth textiles,537.01,803.74,177,89,Formal
2018-09-21,Skirt,Silk,Emco textiles,720.27,1009.6,368,152,Seasonal
2022-02-18,Shirt,Polyester,Shree fabrics,309.71,396.68,391,75,Formal
2022-12-06,Shirt,Silk,Vasanth textiles,267.02,342.78,362,160,Festive
2021-01-19,Lungi,Wool,Emco textiles,160.5,235.56,266,58,Formal
2020-03-16,Skirt,Polyester,Emco textiles,825.53,1050.51,351,94,Festive
2017-02-15,Blouse piece,Polyester,Shree Ram textiles,603.49,716.14,413,30,Seasonal
2017-05-25,Saree,Cotton,Sri Lakshmi silks,204.65,248.93,345,55,Seasonal
2018-11-04,Jacket,Wool,Shree fabrics,846.81,1196.86,315,137,Formal
2019-06-25,Lungi,Polyester,Shree Ram textiles,857.82,1156.51,281,93,Casual
2020-02-29,Lungi,Silk,Shree fabrics,813.05,1109.38,370,76,Seasonal
2018-09-07,Jacket,Cotton,Emco textiles,661.44,847.68,50,64,Workwear
2022-12-05,Shirt,Wool,Sri Lakshmi silks,629.06,707.65,166,138,Seasonal
2022-03-21,Cotton saree,Linen,Shree fabrics,334.01,470.33,440,70,Festive
2019-06-18,Shirt,Linen,Sri Lakshmi silks,937.24,1054.22,66,56,Workwear
2022-03-26,Blouse piece,Cotton,Shree fabrics,538.88,795.98,445,49,Workwear
2019-08-17,T-shirt,Wool,Emco textiles,259.3,341.19,432,150,Formal
2020-06-20,Jacket,Polyester,Shree fabrics,629.53,734.7,176,68,Seasonal
2019-11-14,T-shirt,Linen,Shree Ram textiles,426.29,498.45,473,94,Casual
2017-11-03,Saree,Wool,Emco textiles,278.67,376.02,110,25,Festive
2022-06-16,Saree,Cotton,Vasanth textiles,360.22,506.33,298,173,Formal
2018-12-16,Lungi,Wool,Shree Ram textiles,614.46,683.75,95,35,Casual
2022-11-16,Shirt,Polyester,Shree Ram textiles,321.55,468.55,179,104,Formal
2018-12-09,Churidhar,Cotton,Emco textiles,53.29,73.97,349,151,Seasonal
2018-08-27,T-shirt,Polyester,Shree Ram textiles,232.91,326.62,407,99,Festive
2020-09-15,Shirt,Linen,Vasanth textiles,309.84,415.64,326,195,Casual
2021-04-20,Skirt,Wool,Shree Ram textiles,87.87,116.27,494,33,Casual
2019-01-19,Cotton saree,Silk,Vasanth textiles,314.83,441.34,271,136,Workwear
2021-11-05,Churidhar,Wool,Shree Ram textiles,445.08,651.82,491,87,Formal
2022-08-24,Lungi,Polyester,Vasanth textiles,909.32,1055.4,93,111,Seasonal
2019-05-11,Saree,Silk,Vasanth textiles,480.91,594.65,154,68,Casual
2020-07-19,Saree,Linen,Shree Ram textiles,955.38,1275.46,366,48,Casual
2019-08-04,T-shirt,Cotton,Vasanth textiles,156.95,197.55,243,172,Festive
2019-06-15,Pants,Linen,Emco textiles,821.6,1184.82,241,195,Festive
2016-09-15,Blouse piece,Cotton,Emco textiles,636.69,869.63,18,14,Seasonal
2020-12-24,Shirt,Linen,Shree Ram textiles,446.84,625.11,431,193,Festive
2022-07-03,Cotton saree,Linen,Shree Ram textiles,527.84,739.93,138,91,Casual
2020-10-22,Pants,Silk,Emco textiles,682.85,870.62,448,129,Seasonal
2016-03-08,Jacket,Polyester,Emco textiles,545.8,636.32,345,148,Casual
2019-12-20,Pants,Wool,Shree fabrics,137.12,159.98,44,153,Seasonal
2019-07-21,Jacket,Wool,Vasanth textiles,342.37,417.62,70,192,Workwear
2022-11-14,Lungi,Cotton,Sri Lakshmi silks,841.36,953.19,457,126,Festive
2022-03-17,Jacket,Linen,Sri Lakshmi silks,743.55,849.39,465,3,Seasonal
2017-02-23,Saree,Polyester,Shree fabrics,29.14,42.63,172,134,Casual
2017-05-12,Skirt,Polyester,Shree fabrics,952.33,1147.81,104,107,Casual
2021-06-14,Pants,Wool,Shree Ram textiles,669.75,851.58,311,168,Workwear
2019-12-27,Blouse piece,Linen,Shree fabrics,617.8,903.59,63,184,Workwear
2020-02-07,Shirt,Silk,Vasanth textiles,675.62,752.96,51,94,Festive
2021-07-22,Lungi,Linen,Sri Lakshmi silks,146.09,203.89,340,118,Formal
2019-03-21,T-shirt,Silk,Shree Ram textiles,616.97,894.81,375,156,Festive
2017-09-15,Jacket,Linen,Shree fabrics,222.96,254.73,37,131,Casual
2018-08-22,Blouse piece,Silk,Shree Ram textiles,546.07,684.0,316,110,Workwear
2016-12-30,T-shirt,Linen,Shree fabrics,871.55,1302.05,245,75,Seasonal
2016-06-20,Jacket,Silk,Shree fabrics,82.4,116.05,72,38,Formal
2017-02-14,Pants,Wool,Sri Lakshmi silks,822.88,1177.95,83,119,Workwear
2021-07-20,Pants,Linen,Sri Lakshmi silks,217.06,325.31,243,162,Festive
2017-02-11,Lungi,Polyester,Shree fabrics,543.98,722.21,263,70,Seasonal
2022-10-07,Saree,Cotton,Emco textiles,108.02,150.54,257,158,Seasonal
2018-12-08,Churidhar,Silk,Sri Lakshmi silks,364.36,453.46,437,36,Seasonal
2018-05-19,Blouse piece,Silk,Sri Lakshmi silks,855.13,1235.8,110,40,Seasonal
2016-02-02,Skirt,Wool,Emco textiles,137.75,166.48,145,15,Seasonal
2019-05-07,Churidhar,Wool,Shree Ram textiles,123.58,147.3,292,14,Formal
2017-03-07,Lungi,Polyester,Shree fabrics,256.45,377.79,69,96,Workwear
2022-10-31,Blouse piece,Linen,Emco textiles,197.15,229.43,86,183,Formal
2019-12-19,Skirt,Cotton,Vasanth textiles,66.46,86.52,272,10,Casual
2022-05-29,Pants,Wool,Sri Lakshmi silks,59.95,75.94,470,67,Workwear
2017-03-22,Shirt,Linen,Shree fabrics,163.55,191.93,321,200,Seasonal
2019-12-17,Lungi,Wool,Shree fabrics,591.67,852.25,389,88,Festive
2016-12-05,Saree,Polyester,Emco textiles,637.64,854.06,389,164,Formal
2019-06-07,Churidhar,Linen,Emco textiles,231.29,295.25,457,196,Formal
2018-09-03,Shirt,Linen,Sri Lakshmi silks,519.48,643.69,191,56,Workwear
2021-11-01,Jacket,Polyester,Sri Lakshmi silks,797.34,1154.07,69,109,Formal
2017-08-12,Pants,Linen,Vasanth textiles,379.95,479.43,388,115,Casual
2021-03-16,Skirt,Linen,Sri Lakshmi silks,403.79,534.26,104,15,Formal
2017-07-10,Shirt,Linen,Emco textiles,475.74,608.49,56,21,Casual
2022-07-14,Lungi,Silk,Shree Ram textiles,472.07,701.68,82,104,Workwear
2021-07-19,Jacket,Linen,Shree fabrics,252.5,361.76,133,103,Casual
2020-08-29,Blouse piece,Linen,Shree Ram textiles,704.33,817.81,23,153,Casual
2020-07-20,Skirt,Linen,Shree fabrics,768.2,972.83,405,199,Formal
2017-06-07,Saree,Cotton,Sri Lakshmi silks,813.37,968.74,134,116,Workwear
2018-02-05,Jacket,Polyester,Vasanth textiles,168.77,191.31,120,106,Seasonal
2022-08-24,Skirt,Polyester,Shree Ram textiles,301.2,417.86,85,43,Workwear
2021-10-28,Lungi,Wool,Vasanth textiles,729.87,850.91,194,192,Formal
2018-07-01,Blouse piece,Cotton,Vasanth textiles,859.02,1219.3,336,85,Festive
2019-02-28,Pants,Wool,Emco textiles,695.75,1041.73,497,30,Formal
2019-03-05,Jacket,Silk,Shree Ram textiles,101.57,114.6,233,196,Formal
2019-05-17,Lungi,Cotton,Shree Ram textiles,618.36,874.51,468,96,Casual
2022-11-22,T-shirt,Linen,Emco textiles,953.24,1238.16,216,198,Casual
2022-01-01,Shirt,Silk,Shree Ram textiles,621.35,685.47,412,13,Festive
2021-02-04,Saree,Linen,Vasanth textiles,855.74,1201.51,205,45,Festive
2022-09-19,Pants,Silk,Shree fabrics,961.25,1325.06,91,188,Workwear
2018-05-03,T-shirt,Silk,Shree fabrics,539.74,715.0,334,182,Formal
2022-11-11,Saree,Wool,Vasanth textiles,32.55,46.73,153,91,Formal
2022-07-08,T-shirt,Linen,Shree fabrics,947.93,1344.18,136,12,Casual
2018-11-22,Skirt,Polyester,Emco textiles,336.53,436.66,451,71,Seasonal
2017-07-31,Blouse piece,Wool,Emco textiles,326.79,427.47,320,157,Formal
2018-01-28,Cotton saree,Wool,Shree Ram textiles,862.48,960.72,130,134,Seasonal
2016-11-03,Jacket,Linen,Shree fabrics,267.55,318.31,286,38,Workwear
2016-09-23,Shirt,Cotton,Shree Ram textiles,666.32,819.5,222,92,Workwear
2019-12-21,Saree,Cotton,Sri Lakshmi silks,600.93,788.89,114,151,Seasonal
2016-07-31,Pants,Polyester,Shree Ram textiles,305.82,363.98,134,63,Seasonal
2016-07-11,Lungi,Wool,Shree Ram textiles,974.68,1338.22,225,200,Festive
2022-10-08,T-shirt,Polyester,Sri Lakshmi silks,48.18,57.45,464,187,Casual
2018-04-12,Churidhar,Wool,Shree Ram textiles,181.04,225.87,357,123,Formal
2020-01-07,Shirt,Silk,Shree fabrics,800.49,1005.35,295,70,Festive
2017-02-16,Cotton saree,Wool,Emco textiles,647.53,775.2,339,32,Formal
2017-04-12,Jacket,Polyester,Shree Ram textiles,239.19,287.49,174,82,Festive
2022-04-04,Pants,Linen,Shree fabrics,903.77,1008.48,101,173,Formal
2022-11-07,Cotton saree,Polyester,Emco textiles,984.72,1290.36,254,184,Formal
2021-09-07,Blouse piece,Polyester,Sri Lakshmi silks,969.6,1371.92,457,10,Seasonal
2020-04-07,Skirt,Cotton,Vasanth textiles,315.33,369.82,86,10,Casual
2018-12-29,Jacket,Silk,Vasanth textiles,909.67,1337.91,167,121,Workwear
2021-09-17,Shirt,Linen,Sri Lakshmi silks,950.72,1097.92,37,148,Casual
2021-07-10,Blouse piece,Silk,Vasanth textiles,617.15,830.83,257,199,Seasonal
2021-11-17,Skirt,Cotton,Shree fabrics,710.83,838.76,319,91,Festive
2019-07-31,T-shirt,Cotton,Emco textiles,72.81,97.61,132,130,Workwear
2019-12-07,Saree,Cotton,Shree fabrics,153.87,181.41,259,99,Workwear
2017-11-02,Blouse piece,Silk,Vasanth textiles,103.11,153.3,254,52,Formal
2021-09-14,Pants,Polyester,Shree fabrics,477.68,686.61,321,166,Seasonal
2017-10-02,Shirt,Cotton,Shree fabrics,551.93,802.51,12,110,Workwear
2019-09-12,Blouse piece,Wool,Vasanth textiles,815.91,1126.33,67,88,Workwear
2017-09-18,Shirt,Linen,Vasanth textiles,489.18,628.0,471,29,Casual
2019-04-11,Pants,Silk,Shree Ram textiles,569.26,659.18,129,13,Casual
2016-11-26,Lungi,Cotton,Shree Ram textiles,688.58,836.6,430,12,Formal
2016-06-08,Churidhar,Polyester,Vasanth textiles,880.65,1187.54,152,70,Seasonal
2018-07-29,T-shirt,Wool,Sri Lakshmi silks,781.23,1152.46,270,33,Formal
2016-04-04,Skirt,Silk,Vasanth textiles,883.74,1210.51,76,12,Festive
2017-04-27,Pants,Linen,Shree Ram textiles,931.29,1107.4,111,187,Seasonal
2019-03-27,Jacket,Cotton,Shree Ram textiles,170.29,203.48,168,124,Workwear
2020-08-30,Blouse piece,Linen,Shree Ram textiles,792.56,1041.98,264,2,Workwear
2021-12-09,Shirt,Wool,Shree fabrics,103.27,136.03,16,195,Formal
2021-03-29,Skirt,Linen,Sri Lakshmi silks,523.09,692.53,404,176,Casual
2020-11-09,Lungi,Linen,Vasanth textiles,169.7,206.58,108,47,Seasonal
2019-06-27,Cotton saree,Wool,Emco textiles,490.26,731.23,108,88,Festive
2017-04-19,Pants,Cotton,Vasanth textiles,363.91,513.73,468,126,Festive
2017-06-09,Shirt,Silk,Vasanth textiles,883.47,1042.96,78,8,Seasonal
2017-02-17,Saree,Silk,Sri Lakshmi silks,246.26,289.59,347,98,Formal
2017-03-27,Blouse piece,Wool,Shree Ram textiles,256.15,380.1,101,107,Casual
2020-10-22,Shirt,Polyester,Sri Lakshmi silks,837.16,1150.2,253,78,Workwear
2022-01-11,Shirt,Wool,Sri Lakshmi silks,78.77,102.47,29,11,Casual
2016-02-03,Shirt,Wool,Sri Lakshmi silks,422.46,533.02,61,128,Festive
2021-11-04,T-shirt,Wool,Shree Ram textiles,967.13,1299.4,224,40,Festive
2016-07-04,Cotton saree,Silk,Shree Ram textiles,424.25,600.37,449,85,Festive
2018-06-20,Cotton saree,Cotton,Emco textiles,62.6,92.74,214,154,Formal
2021-05-09,Saree,Cotton,Vasanth textiles,971.05,1436.51,491,80,Casual
2016-06-19,Saree,Wool,Sri Lakshmi silks,386.38,547.78,182,97,Seasonal
2021-11-02,Saree,Wool,Emco textiles,740.29,841.63,140,184,Seasonal
2022-10-06,Lungi,Silk,Shree Ram textiles,318.34,422.21,115,164,Seasonal
2020-03-04,Pants,Silk,Shree Ram textiles,843.72,951.95,250,81,Casual
2021-11-29,Shirt,Linen,Shree Ram textiles,818.2,1009.79,219,22,Seasonal
2017-05-25,Blouse piece,Cotton,Vasanth textiles,793.0,911.77,331,16,Workwear
2022-03-13,Churidhar,Wool,Shree fabrics,59.58,74.72,323,67,Formal
2019-11-11,Churidhar,Cotton,Sri Lakshmi silks,751.79,944.59,22,177,Casual
2021-03-21,Shirt,Polyester,Shree Ram textiles,878.22,1205.24,383,155,Workwear
2019-09-06,Lungi,Silk,Shree fabrics,77.73,104.35,467,79,Workwear
2020-03-06,Blouse piece,Linen,Vasanth textiles,836.37,936.92,264,136,Festive
2019-07-10,Jacket,Linen,Shree fabrics,674.51,889.37,467,107,Casual
2017-05-15,Blouse piece,Linen,Emco textiles,301.55,372.84,39,183,Formal
2016-04-14,Skirt,Silk,Shree Ram textiles,813.29,988.13,277,178,Workwear
2018-11-04,Pants,Silk,Emco textiles,898.11,1088.41,145,196,Workwear
2017-03-25,Shirt,Wool,Shree Ram textiles,758.36,946.55,172,163,Workwear
2019-06-08,Lungi,Polyester,Sri Lakshmi silks,426.34,541.52,374,15,Seasonal
2020-07-22,Skirt,Silk,Sri Lakshmi silks,53.32,61.05,210,12,Formal
2016-05-03,Blouse piece,Linen,Shree Ram textiles,455.02,632.31,422,2,Formal
2016-07-05,Saree,Linen,Sri Lakshmi silks,585.65,733.04,448,48,Workwear
2017-08-11,T-shirt,Polyester,Shree fabrics,70.32,95.06,81,141,Workwear
2017-12-07,Pants,Wool,Shree Ram textiles,234.96,269.86,334,16,Casual
2020-09-30,Saree,Polyester,Emco textiles,903.34,1108.27,320,141,Formal
2021-10-28,Saree,Polyester,Emco textiles,852.94,1114.85,219,140,Casual
2020-06-30,Pants,Wool,Emco textiles,135.23,175.73,28,28,Casual
2016-04-26,Lungi,Wool,Sri Lakshmi silks,336.88,468.2,437,87,Formal
2021-10-24,Cotton saree,Wool,Sri Lakshmi silks,212.59,246.6,312,135,Seasonal
2018-08-18,Saree,Polyester,Shree fabrics,407.59,474.62,78,69,Workwear
2022-07-31,Pants,Wool,Emco textiles,988.37,1149.09,364,26,Seasonal
2021-07-12,Lungi,Polyester,Emco textiles,418.5,504.29,67,101,Workwear
2017-09-11,Cotton saree,Polyester,Sri Lakshmi silks,469.43,556.93,135,43,Casual
2020-11-07,Skirt,Cotton,Emco textiles,690.52,796.53,171,143,Festive
2017-06-07,Shirt,Cotton,Sri Lakshmi silks,520.24,727.39,437,154,Formal
2018-09-18,Jacket,Silk,Vasanth textiles,890.66,1317.54,299,53,Casual
2022-05-06,Cotton saree,Wool,Emco textiles,248.05,277.54,204,140,Seasonal
2019-03-13,Saree,Linen,Shree Ram textiles,702.15,1012.14,479,91,Formal
2017-10-25,Lungi,Cotton,Shree Ram textiles,756.3,996.0,240,83,Festive
2017-01-02,Cotton saree,Linen,Shree Ram textiles,339.46,409.67,36,158,Casual
2016-05-26,Saree,Cotton,Shree fabrics,816.76,959.06,182,59,Casual
2017-02-16,Blouse piece,Cotton,Emco textiles,173.31,210.37,205,13,Festive
2022-03-14,Shirt,Silk,Vasanth textiles,67.36,79.29,160,11,Festive
2016-06-17,T-shirt,Silk,Sri Lakshmi silks,510.89,657.22,475,121,Seasonal
2020-02-10,Jacket,Wool,Shree Ram textiles,685.55,959.21,161,43,Formal
2016-09-15,Lungi,Silk,Sri Lakshmi silks,928.16,1380.93,42,145,Casual
2021-08-10,T-shirt,Silk,Sri Lakshmi silks,197.94,272.82,75,2,Festive
2020-02-01,Cotton saree,Wool,Shree fabrics,877.25,1117.99,388,76,Workwear
2016-04-09,Skirt,Silk,Sri Lakshmi silks,435.24,633.76,374,168,Seasonal
2020-12-15,Lungi,Silk,Shree fabrics,505.32,669.37,35,48,Workwear
2020-10-10,Saree,Polyester,Shree fabrics,652.69,731.3,415,137,Seasonal
2016-03-21,Saree,Polyester,Emco textiles,482.7,616.16,226,48,Festive
2017-04-20,T-shirt,Silk,Shree fabrics,697.16,1022.12,393,63,Workwear
2021-09-08,Jacket,Cotton,Vasanth textiles,541.86,740.77,454,158,Festive
2017-08-27,T-shirt,Silk,Sri Lakshmi silks,347.74,518.19,259,199,Formal
2020-04-14,Lungi,Polyester,Shree Ram textiles,416.93,461.07,367,150,Formal
2017-06-21,Churidhar,Wool,Shree fabrics,643.97,713.17,207,147,Seasonal
2019-04-26,Skirt,Wool,Emco textiles,457.67,515.2,348,145,Seasonal
2019-06-12,Skirt,Wool,Vasanth textiles,346.89,416.17,383,164,Formal
2019-06-23,T-shirt,Silk,Sri Lakshmi silks,281.64,381.28,313,107,Festive
2018-02-19,Churidhar,Polyester,Emco textiles,727.05,1020.74,89,147,Formal
2019-09-19,Pants,Polyester,Shree Ram textiles,90.13,117.09,495,109,Seasonal
2019-11-21,Jacket,Wool,Shree Ram textiles,746.67,906.95,58,115,Workwear
2019-01-24,Saree,Wool,Vasanth textiles,394.0,569.44,14,188,Casual
2021-02-18,Pants,Wool,Sri Lakshmi silks,137.53,202.6,273,177,Casual
2021-11-12,Pants,Polyester,Shree fabrics,233.56,258.35,37,92,Seasonal
2017-04-01,Churidhar,Wool,Shree Ram textiles,214.22,236.36,292,56,Casual
2019-02-04,T-shirt,Polyester,Shree fabrics,724.83,852.98,311,112,Seasonal
2016-10-12,T-shirt,Polyester,Shree Ram textiles,943.45,1238.06,35,116,Casual
2017-09-21,Saree,Cotton,Vasanth textiles,220.68,288.7,260,23,Seasonal
2021-12-14,Blouse piece,Polyester,Shree Ram textiles,364.73,506.78,292,29,Workwear
2021-08-18,T-shirt,Cotton,Sri Lakshmi silks,562.49,653.52,213,190,Seasonal
2019-09-16,Shirt,Polyester,Sri Lakshmi silks,552.73,698.66,64,27,Casual
2020-11-23,Blouse piece,Cotton,Sri Lakshmi silks,781.06,912.86,186,49,Workwear
2016-06-28,Pants,Silk,Vasanth textiles,979.5,1294.4,281,47,Workwear
2017-09-15,Churidhar,Wool,Shree Ram textiles,382.2,502.37,493,98,Festive
2017-10-06,Saree,Silk,Emco textiles,803.57,935.26,499,175,Formal
2021-09-28,Lungi,Wool,Vasanth textiles,405.41,446.84,321,73,Workwear
2020-04-28,Shirt,Linen,Vasanth textiles,867.6,1067.23,94,128,Festive
2022-05-02,Pants,Cotton,Emco textiles,841.14,1222.04,64,82,Workwear
2019-04-19,Saree,Polyester,Vasanth textiles,387.36,513.86,458,176,Casual
2018-04-08,Shirt,Cotton,Shree Ram textiles,985.7,1189.08,189,47,Seasonal
2017-01-26,Jacket,Wool,Vasanth textiles,423.89,588.68,430,46,Formal
2020-07-22,Blouse piece,Cotton,Shree fabrics,79.55,105.04,60,139,Festive
2021-07-01,Skirt,Linen,Shree Ram textiles,389.82,487.91,263,70,Casual
2017-06-19,Cotton saree,Cotton,Sri Lakshmi silks,905.67,1066.97,164,117,Festive
2016-05-17,Saree,Polyester,Shree fabrics,606.46,696.14,494,61,Festive
2021-09-14,Saree,Linen,Vasanth textiles,330.63,407.55,82,30,Festive
2017-05-16,Lungi,Linen,Vasanth textiles,84.65,93.51,407,178,Festive
2016-08-21,Churidhar,Silk,Vasanth textiles,624.54,858.11,40,105,Festive
2020-01-13,Jacket,Cotton,Emco textiles,548.11,717.11,119,65,Festive
2016-10-16,Jacket,Silk,Sri Lakshmi silks,516.72,599.46,127,32,Formal
2016-08-07,T-shirt,Wool,Emco textiles,284.68,319.82,129,65,Casual
2019-07-22,Shirt,Linen,Sri Lakshmi silks,610.38,839.39,148,143,Workwear
2016-09-22,Churidhar,Silk,Sri Lakshmi silks,72.93,102.08,225,172,Festive
2018-05-28,Skirt,Cotton,Sri Lakshmi silks,605.91,882.04,241,66,Workwear
2021-01-19,Shirt,Silk,Vasanth textiles,716.38,1062.87,269,51,Workwear
2021-07-16,Cotton saree,Linen,Vasanth textiles,470.83,599.35,119,159,Formal
2016-04-28,Jacket,Cotton,Shree fabrics,202.23,266.31,65,180,Workwear
2016-11-09,Blouse piece,Polyester,Shree fabrics,947.51,1073.86,494,98,Seasonal
2016-09-08,Skirt,Linen,Vasanth textiles,522.68,630.3,30,136,Formal
2019-07-12,Saree,Cotton,Shree Ram textiles,779.23,1124.51,369,185,Workwear
2019-08-19,Saree,Wool,Sri Lakshmi silks,408.65,566.58,453,70,Casual
2022-05-20,Churidhar,Linen,Emco textiles,919.22,1094.61,239,53,Workwear
2021-01-28,Pants,Silk,Shree Ram textiles,867.11,1227.82,27,154,Seasonal
2018-03-29,Lungi,Silk,Sri Lakshmi silks,641.18,903.23,61,153,Seasonal
2016-02-25,Skirt,Polyester,Shree Ram textiles,454.74,527.58,204,20,Festive
2020-03-08,T-shirt,Silk,Shree fabrics,693.95,1030.11,319,26,Formal
2021-09-28,Blouse piece,Linen,Shree fabrics,830.35,1236.54,348,52,Festive
2019-08-26,T-shirt,Wool,Sri Lakshmi silks,38.29,49.4,281,20,Festive
2018-12-20,Shirt,Wool,Vasanth textiles,886.71,1040.82,423,14,Seasonal
2020-10-17,Blouse piece,Wool,Shree Ram textiles,194.74,256.49,352,41,Seasonal
2018-02-11,Pants,Silk,Vasanth textiles,290.03,391.36,127,2,Formal
2017-07-25,Jacket,Wool,Emco textiles,329.24,478.47,103,28,Seasonal
2018-06-16,Jacket,Wool,Vasanth textiles,845.23,1200.3,347,184,Festive
2022-02-20,Lungi,Cotton,Shree fabrics,438.35,608.23,471,109,Casual
2022-04-01,Saree,Silk,Emco textiles,984.78,1303.44,490,107,Festive
2016-07-15,Shirt,Polyester,Vasanth textiles,608.9,794.36,145,165,Seasonal
2018-07-22,Cotton saree,Cotton,Emco textiles,772.1,1131.05,85,27,Workwear
2018-02-17,Cotton saree,Silk,Vasanth textiles,568.66,723.55,403,199,Formal
2018-11-17,T-shirt,Linen,Shree fabrics,596.73,865.37,46,24,Workwear
2018-10-18,Lungi,Wool,Vasanth textiles,957.07,1427.67,479,93,Festive
2020-05-02,Skirt,Wool,Shree Ram textiles,980.56,1086.08,173,144,Workwear
2016-04-12,Jacket,Silk,Emco textiles,614.76,707.62,386,83,Festive
2018-03-31,Shirt,Linen,Vasanth textiles,965.65,1097.76,25,63,Casual
2022-09-06,Lungi,Silk,Shree fabrics,525.58,742.28,192,132,Seasonal
2018-11-02,Pants,Wool,Sri Lakshmi silks,525.8,698.44,261,29,Festive
2019-07-19,Lungi,Silk,Vasanth textiles,270.51,327.5,237,183,Festive
2016-07-07,Churidhar,Polyester,Sri Lakshmi silks,629.76,853.42,203,198,Seasonal
2021-05-17,Saree,Silk,Shree Ram textiles,226.83,314.04,231,148,Festive
2020-09-19,Cotton saree,Silk,Emco textiles,447.72,658.78,317,178,Festive
2017-10-26,Saree,Silk,Vasanth textiles,293.83,371.33,286,149,Formal
2017-10-04,Churidhar,Wool,Shree Ram textiles,321.39,387.28,397,98,Formal
2018-05-04,Saree,Cotton,Vasanth textiles,468.71,529.22,216,112,Casual
2019-03-26,Saree,Silk,Vasanth textiles,694.08,1024.45,65,97,Casual
2018-12-23,Saree,Linen,Shree Ram textiles,808.97,1085.12,55,24,Workwear
2018-03-25,Saree,Wool,Shree Ram textiles,807.34,935.63,271,124,Seasonal
2021-09-04,Jacket,Linen,Shree Ram textiles,454.97,548.21,416,76,Casual
2021-04-11,Pants,Linen,Shree Ram textiles,256.68,296.23,401,23,Workwear
2018-08-25,Cotton saree,Polyester,Shree Ram textiles,457.56,544.98,143,10,Seasonal
2016-11-29,Lungi,Wool,Vasanth textiles,982.04,1346.12,177,136,Casual
2020-08-11,Blouse piece,Silk,Shree fabrics,620.81,719.66,27,38,Formal
2017-08-10,Saree,Linen,Shree fabrics,246.28,276.24,295,62,Festive
2016-04-07,Churidhar,Silk,Emco textiles,240.51,341.55,492,51,Festive
2017-09-17,Churidhar,Linen,Emco textiles,606.01,800.35,432,121,Festive
2022-02-10,T-shirt,Linen,Emco textiles,114.45,164.47,370,4,Workwear
2017-10-15,Blouse piece,Polyester,Sri Lakshmi silks,625.55,757.65,371,1,Casual
